"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:00:59.390","1.425","1.425","-2.013","-2.013"
"00:00:59.400","1.425","1.425","-2.015","-2.015"
"00:00:59.410","1.427","1.427","-2.011","-2.011"
"00:00:59.420","1.427","1.427","-2.012","-2.012"
"00:00:59.430","1.425","1.425","-2.011","-2.011"
"00:00:59.440","1.426","1.426","-2.009","-2.009"
"00:00:59.450","1.427","1.427","-2.016","-2.016"
"00:00:59.460","1.428","1.428","-2.008","-2.008"
"00:00:59.470","1.426","1.426","-2.009","-2.009"
"00:00:59.480","1.427","1.427","-2.013","-2.013"
"00:00:59.490","1.427","1.427","-2.013","-2.013"
"00:00:59.500","1.426","1.426","-2.015","-2.015"
"00:00:59.510","1.426","1.426","-2.008","-2.008"
"00:00:59.520","1.425","1.425","-2.012","-2.012"
"00:00:59.530","1.427","1.427","-2.014","-2.014"
"00:00:59.540","1.426","1.426","-2.011","-2.011"
"00:00:59.550","1.428","1.428","-2.010","-2.010"
"00:00:59.560","1.426","1.426","-2.008","-2.008"
"00:00:59.570","1.426","1.426","-2.016","-2.016"
"00:00:59.580","1.428","1.428","-2.008","-2.008"
"00:00:59.590","1.425","1.425","-2.011","-2.011"
"00:00:59.600","1.427","1.427","-2.010","-2.010"
"00:00:59.610","1.426","1.426","-2.013","-2.013"
"00:00:59.620","1.426","1.426","-2.015","-2.015"
"00:00:59.630","1.428","1.428","-2.011","-2.011"
"00:00:59.640","1.428","1.428","-2.011","-2.011"
"00:00:59.650","1.425","1.425","-2.011","-2.011"
"00:00:59.660","1.427","1.427","-2.018","-2.018"
"00:00:59.670","1.426","1.426","-2.011","-2.011"
"00:00:59.680","1.428","1.428","-2.005","-2.005"
"00:00:59.690","1.427","1.427","-2.010","-2.010"
"00:00:59.700","1.426","1.426","-2.012","-2.012"
"00:00:59.710","1.427","1.427","-2.012","-2.012"
"00:00:59.720","1.426","1.426","-2.014","-2.014"
"00:00:59.730","1.426","1.426","-2.010","-2.010"
"00:00:59.740","1.425","1.425","-2.011","-2.011"
"00:00:59.750","1.425","1.425","-2.011","-2.011"
"00:00:59.760","1.424","1.424","-2.016","-2.016"
"00:00:59.770","1.428","1.428","-2.010","-2.010"
"00:00:59.780","1.427","1.427","-2.011","-2.011"
"00:00:59.790","1.425","1.425","-2.009","-2.009"
"00:00:59.800","1.426","1.426","-2.010","-2.010"
"00:00:59.810","1.427","1.427","-2.009","-2.009"
"00:00:59.820","1.425","1.425","-2.007","-2.007"
"00:00:59.830","1.425","1.425","-2.005","-2.005"
"00:00:59.840","1.426","1.426","-2.012","-2.012"
"00:00:59.850","1.426","1.426","-2.016","-2.016"
"00:00:59.860","1.426","1.426","-2.011","-2.011"
"00:00:59.870","1.427","1.427","-2.010","-2.010"
"00:00:59.880","1.426","1.426","-2.015","-2.015"
"00:00:59.890","1.426","1.426","-2.012","-2.012"
"00:00:59.900","1.427","1.427","-2.011","-2.011"
"00:00:59.910","1.426","1.426","-2.006","-2.006"
"00:00:59.920","1.425","1.425","-2.011","-2.011"
"00:00:59.930","1.426","1.426","-2.010","-2.010"
"00:00:59.940","1.426","1.426","-2.009","-2.009"
"00:00:59.950","1.428","1.428","-2.009","-2.009"
"00:00:59.960","1.427","1.427","-2.012","-2.012"
"00:00:59.970","1.426","1.426","-2.008","-2.008"
"00:00:59.980","1.426","1.426","-2.012","-2.012"
"00:00:59.990","1.426","1.426","-2.004","-2.004"
"00:01:00.000","1.426","1.426","-2.009","-2.009"
"00:01:00.010","1.426","1.426","-2.009","-2.009"
"00:01:00.020","1.426","1.426","-2.013","-2.013"
"00:01:00.030","1.425","1.425","-2.004","-2.004"
"00:01:00.040","1.425","1.425","-2.013","-2.013"
"00:01:00.050","1.426","1.426","-2.001","-2.001"
"00:01:00.060","1.424","1.424","-2.008","-2.008"
"00:01:00.070","1.426","1.426","-2.009","-2.009"
"00:01:00.080","1.427","1.427","-2.010","-2.010"
"00:01:00.090","1.427","1.427","-2.010","-2.010"
"00:01:00.100","1.426","1.426","-2.008","-2.008"
"00:01:00.110","1.427","1.427","-2.011","-2.011"
"00:01:00.120","1.426","1.426","-2.011","-2.011"
"00:01:00.130","1.427","1.427","-2.012","-2.012"
"00:01:00.140","1.427","1.427","-2.008","-2.008"
"00:01:00.150","1.426","1.426","-2.009","-2.009"
"00:01:00.160","1.426","1.426","-2.012","-2.012"
"00:01:00.170","1.425","1.425","-2.012","-2.012"
"00:01:00.180","1.425","1.425","-2.014","-2.014"
"00:01:00.190","1.427","1.427","-2.012","-2.012"
"00:01:00.200","1.429","1.429","-2.010","-2.010"
"00:01:00.210","1.426","1.426","-2.009","-2.009"
"00:01:00.220","1.428","1.428","-2.014","-2.014"
"00:01:00.230","1.427","1.427","-2.010","-2.010"
"00:01:00.240","1.425","1.425","-2.012","-2.012"
"00:01:00.250","1.426","1.426","-2.012","-2.012"
"00:01:00.260","1.428","1.428","-2.008","-2.008"
"00:01:00.270","1.427","1.427","-2.007","-2.007"
"00:01:00.280","1.424","1.424","-2.014","-2.014"
"00:01:00.290","1.426","1.426","-2.007","-2.007"
"00:01:00.300","1.427","1.427","-2.011","-2.011"
"00:01:00.310","1.427","1.427","-2.012","-2.012"
"00:01:00.320","1.426","1.426","-2.013","-2.013"
"00:01:00.330","1.427","1.427","-2.008","-2.008"
"00:01:00.340","1.426","1.426","-2.011","-2.011"
"00:01:00.350","1.429","1.429","-2.012","-2.012"
"00:01:00.360","1.428","1.428","-2.009","-2.009"
"00:01:00.370","1.428","1.428","-2.007","-2.007"
"00:01:00.380","1.427","1.427","-2.013","-2.013"
"00:01:00.390","1.426","1.426","-2.014","-2.014"
"00:01:00.400","1.426","1.426","-2.012","-2.012"
"00:01:00.410","1.427","1.427","-2.013","-2.013"
"00:01:00.420","1.427","1.427","-2.013","-2.013"
"00:01:00.430","1.425","1.425","-2.013","-2.013"
"00:01:00.440","1.427","1.427","-2.010","-2.010"
"00:01:00.450","1.427","1.427","-2.011","-2.011"
"00:01:00.460","1.427","1.427","-2.010","-2.010"
"00:01:00.470","1.426","1.426","-2.011","-2.011"
"00:01:00.480","1.427","1.427","-2.011","-2.011"
"00:01:00.490","1.428","1.428","-2.011","-2.011"
"00:01:00.500","1.426","1.426","-2.011","-2.011"
"00:01:00.510","1.428","1.428","-2.013","-2.013"
"00:01:00.520","1.426","1.426","-2.001","-2.001"
"00:01:00.530","1.425","1.425","-2.010","-2.010"
"00:01:00.540","1.426","1.426","-2.010","-2.010"
"00:01:00.550","1.425","1.425","-2.012","-2.012"
"00:01:00.560","1.424","1.424","-2.011","-2.011"
"00:01:00.570","1.425","1.425","-2.010","-2.010"
"00:01:00.580","1.427","1.427","-2.012","-2.012"
"00:01:00.590","1.427","1.427","-2.011","-2.011"
"00:01:00.600","1.424","1.424","-2.013","-2.013"
"00:01:00.610","1.426","1.426","-2.011","-2.011"
"00:01:00.620","1.428","1.428","-2.012","-2.012"
"00:01:00.630","1.427","1.427","-2.010","-2.010"
"00:01:00.640","1.425","1.425","-2.009","-2.009"
"00:01:00.650","1.426","1.426","-2.005","-2.005"
"00:01:00.660","1.426","1.426","-2.011","-2.011"
"00:01:00.670","1.427","1.427","-2.012","-2.012"
"00:01:00.680","1.426","1.426","-2.012","-2.012"
"00:01:00.690","1.426","1.426","-2.014","-2.014"
"00:01:00.700","1.425","1.425","-2.012","-2.012"
"00:01:00.710","1.428","1.428","-2.011","-2.011"
"00:01:00.720","1.426","1.426","-2.014","-2.014"
"00:01:00.730","1.427","1.427","-2.010","-2.010"
"00:01:00.740","1.426","1.426","-2.009","-2.009"
"00:01:00.750","1.429","1.429","-2.008","-2.008"
"00:01:00.760","1.424","1.424","-2.011","-2.011"
"00:01:00.770","1.425","1.425","-2.014","-2.014"
"00:01:00.780","1.427","1.427","-2.010","-2.010"
"00:01:00.790","1.427","1.427","-2.012","-2.012"
"00:01:00.800","1.426","1.426","-2.007","-2.007"
"00:01:00.810","1.427","1.427","-2.009","-2.009"
"00:01:00.820","1.426","1.426","-2.011","-2.011"
"00:01:00.830","1.427","1.427","-2.010","-2.010"
"00:01:00.840","1.427","1.427","-2.010","-2.010"
"00:01:00.850","1.428","1.428","-2.011","-2.011"
"00:01:00.860","1.426","1.426","-2.011","-2.011"
"00:01:00.870","1.428","1.428","-2.011","-2.011"
"00:01:00.880","1.426","1.426","-2.011","-2.011"
"00:01:00.890","1.427","1.427","-2.015","-2.015"
"00:01:00.900","1.426","1.426","-2.011","-2.011"
"00:01:00.910","1.427","1.427","-2.008","-2.008"
"00:01:00.920","1.425","1.425","-2.012","-2.012"
"00:01:00.930","1.427","1.427","-2.006","-2.006"
"00:01:00.940","1.426","1.426","-2.006","-2.006"
"00:01:00.950","1.426","1.426","-2.012","-2.012"
"00:01:00.960","1.427","1.427","-2.008","-2.008"
"00:01:00.970","1.427","1.427","-2.007","-2.007"
"00:01:00.980","1.424","1.424","-2.029","-2.029"
"00:01:00.990","1.425","1.425","-2.011","-2.011"
"00:01:01.000","1.426","1.426","-2.009","-2.009"
"00:01:01.010","1.428","1.428","-2.008","-2.008"
"00:01:01.020","1.430","1.430","-2.004","-2.004"
"00:01:01.030","1.427","1.427","-2.012","-2.012"
"00:01:01.040","1.426","1.426","-2.007","-2.007"
"00:01:01.050","1.427","1.427","-2.012","-2.012"
"00:01:01.060","1.426","1.426","-2.013","-2.013"
"00:01:01.070","1.428","1.428","-2.010","-2.010"
"00:01:01.080","1.426","1.426","-2.016","-2.016"
"00:01:01.090","1.425","1.425","-2.009","-2.009"
"00:01:01.100","1.427","1.427","-2.011","-2.011"
"00:01:01.110","1.428","1.428","-1.997","-1.997"
"00:01:01.120","1.427","1.427","-2.011","-2.011"
"00:01:01.130","1.427","1.427","-2.009","-2.009"
"00:01:01.140","1.426","1.426","-2.008","-2.008"
"00:01:01.150","1.429","1.429","-2.015","-2.015"
"00:01:01.160","1.426","1.426","-2.012","-2.012"
"00:01:01.170","1.428","1.428","-2.013","-2.013"
"00:01:01.180","1.428","1.428","-2.010","-2.010"
"00:01:01.190","1.425","1.425","-2.013","-2.013"
"00:01:01.200","1.428","1.428","-2.007","-2.007"
"00:01:01.210","1.428","1.428","-2.002","-2.002"
"00:01:01.220","1.426","1.426","-2.010","-2.010"
"00:01:01.230","1.426","1.426","-2.007","-2.007"
"00:01:01.240","1.426","1.426","-2.007","-2.007"
"00:01:01.250","1.427","1.427","-2.009","-2.009"
"00:01:01.260","1.427","1.427","-2.019","-2.019"
"00:01:01.270","1.427","1.427","-2.006","-2.006"
"00:01:01.280","1.426","1.426","-2.011","-2.011"
"00:01:01.290","1.425","1.425","-2.011","-2.011"
"00:01:01.300","1.426","1.426","-2.012","-2.012"
"00:01:01.310","1.427","1.427","-2.012","-2.012"
"00:01:01.320","1.426","1.426","-2.011","-2.011"
"00:01:01.330","1.426","1.426","-2.010","-2.010"
"00:01:01.340","1.426","1.426","-2.014","-2.014"
"00:01:01.350","1.426","1.426","-2.011","-2.011"
"00:01:01.360","1.427","1.427","-2.012","-2.012"
"00:01:01.370","1.427","1.427","-2.011","-2.011"
"00:01:01.380","1.427","1.427","-2.009","-2.009"
"00:01:01.390","1.425","1.425","-2.010","-2.010"
"00:01:01.400","1.427","1.427","-2.012","-2.012"
"00:01:01.410","1.425","1.425","-2.012","-2.012"
"00:01:01.420","1.428","1.428","-2.009","-2.009"
"00:01:01.430","1.426","1.426","-2.012","-2.012"
"00:01:01.440","1.427","1.427","-2.003","-2.003"
"00:01:01.450","1.426","1.426","-2.015","-2.015"
"00:01:01.460","1.428","1.428","-2.010","-2.010"
"00:01:01.470","1.426","1.426","-2.009","-2.009"
"00:01:01.480","1.427","1.427","-2.013","-2.013"
"00:01:01.490","1.427","1.427","-2.010","-2.010"
"00:01:01.500","1.428","1.428","-2.012","-2.012"
"00:01:01.510","1.426","1.426","-2.009","-2.009"
"00:01:01.520","1.427","1.427","-2.014","-2.014"
"00:01:01.530","1.426","1.426","-2.013","-2.013"
"00:01:01.540","1.423","1.423","-2.011","-2.011"
"00:01:01.550","1.426","1.426","-2.014","-2.014"
"00:01:01.560","1.425","1.425","-2.010","-2.010"
"00:01:01.570","1.428","1.428","-2.012","-2.012"
"00:01:01.580","1.426","1.426","-2.009","-2.009"
"00:01:01.590","1.426","1.426","-2.017","-2.017"
"00:01:01.600","1.426","1.426","-2.015","-2.015"
"00:01:01.610","1.426","1.426","-2.009","-2.009"
"00:01:01.620","1.427","1.427","-2.011","-2.011"
"00:01:01.630","1.428","1.428","-2.016","-2.016"
"00:01:01.640","1.428","1.428","-2.008","-2.008"
"00:01:01.650","1.426","1.426","-2.012","-2.012"
"00:01:01.660","1.426","1.426","-2.011","-2.011"
"00:01:01.670","1.427","1.427","-2.009","-2.009"
"00:01:01.680","1.426","1.426","-2.012","-2.012"
"00:01:01.690","1.425","1.425","-2.010","-2.010"
"00:01:01.700","1.427","1.427","-2.014","-2.014"
"00:01:01.710","1.426","1.426","-2.012","-2.012"
"00:01:01.720","1.425","1.425","-2.027","-2.027"
"00:01:01.730","1.425","1.425","-2.013","-2.013"
"00:01:01.740","1.424","1.424","-2.011","-2.011"
"00:01:01.750","1.425","1.425","-2.014","-2.014"
"00:01:01.760","1.428","1.428","-2.011","-2.011"
"00:01:01.770","1.428","1.428","-2.009","-2.009"
"00:01:01.780","1.427","1.427","-2.007","-2.007"
"00:01:01.790","1.426","1.426","-2.011","-2.011"
"00:01:01.800","1.424","1.424","-2.010","-2.010"
"00:01:01.810","1.426","1.426","-2.012","-2.012"
"00:01:01.820","1.427","1.427","-2.011","-2.011"
"00:01:01.830","1.426","1.426","-2.009","-2.009"
"00:01:01.840","1.425","1.425","-2.013","-2.013"
"00:01:01.850","1.426","1.426","-2.010","-2.010"
"00:01:01.860","1.426","1.426","-2.010","-2.010"
"00:01:01.870","1.428","1.428","-2.012","-2.012"
"00:01:01.880","1.427","1.427","-2.012","-2.012"
"00:01:01.890","1.428","1.428","-2.011","-2.011"
"00:01:01.900","1.426","1.426","-2.015","-2.015"
"00:01:01.910","1.429","1.429","-2.012","-2.012"
"00:01:01.920","1.425","1.425","-2.012","-2.012"
"00:01:01.930","1.425","1.425","-2.010","-2.010"
"00:01:01.940","1.426","1.426","-2.015","-2.015"
"00:01:01.950","1.427","1.427","-2.013","-2.013"
"00:01:01.960","1.427","1.427","-2.011","-2.011"
"00:01:01.970","1.425","1.425","-2.005","-2.005"
"00:01:01.980","1.425","1.425","-2.013","-2.013"
"00:01:01.990","1.426","1.426","-2.011","-2.011"
"00:01:02.000","1.426","1.426","-2.015","-2.015"
"00:01:02.010","1.428","1.428","-2.011","-2.011"
"00:01:02.020","1.425","1.425","-2.017","-2.017"
"00:01:02.030","1.428","1.428","-2.007","-2.007"
"00:01:02.040","1.427","1.427","-2.011","-2.011"
"00:01:02.050","1.426","1.426","-2.011","-2.011"
"00:01:02.060","1.426","1.426","-2.012","-2.012"
"00:01:02.070","1.426","1.426","-2.012","-2.012"
"00:01:02.080","1.426","1.426","-2.012","-2.012"
"00:01:02.090","1.427","1.427","-2.013","-2.013"
"00:01:02.100","1.426","1.426","-2.019","-2.019"
"00:01:02.110","1.427","1.427","-2.012","-2.012"
"00:01:02.120","1.428","1.428","-2.012","-2.012"
"00:01:02.130","1.425","1.425","-2.009","-2.009"
"00:01:02.140","1.425","1.425","-2.008","-2.008"
"00:01:02.150","1.428","1.428","-2.006","-2.006"
"00:01:02.160","1.427","1.427","-2.012","-2.012"
"00:01:02.170","1.426","1.426","-2.015","-2.015"
"00:01:02.180","1.427","1.427","-2.014","-2.014"
"00:01:02.190","1.425","1.425","-2.011","-2.011"
"00:01:02.200","1.425","1.425","-2.012","-2.012"
"00:01:02.210","1.428","1.428","-2.009","-2.009"
"00:01:02.220","1.426","1.426","-2.011","-2.011"
"00:01:02.230","1.426","1.426","-2.018","-2.018"
"00:01:02.240","1.426","1.426","-2.011","-2.011"
"00:01:02.250","1.426","1.426","-2.006","-2.006"
"00:01:02.260","1.428","1.428","-2.012","-2.012"
"00:01:02.270","1.428","1.428","-2.007","-2.007"
"00:01:02.280","1.427","1.427","-2.012","-2.012"
"00:01:02.290","1.427","1.427","-2.008","-2.008"
"00:01:02.300","1.428","1.428","-2.009","-2.009"
"00:01:02.310","1.428","1.428","-2.012","-2.012"
"00:01:02.320","1.427","1.427","-2.005","-2.005"
"00:01:02.330","1.427","1.427","-2.009","-2.009"
"00:01:02.340","1.426","1.426","-2.005","-2.005"
"00:01:02.350","1.426","1.426","-2.013","-2.013"
"00:01:02.360","1.428","1.428","-2.009","-2.009"
"00:01:02.370","1.426","1.426","-2.008","-2.008"
"00:01:02.380","1.427","1.427","-2.009","-2.009"
"00:01:02.390","1.426","1.426","-2.010","-2.010"
"00:01:02.400","1.426","1.426","-2.013","-2.013"
"00:01:02.410","1.429","1.429","-1.999","-1.999"
"00:01:02.420","1.427","1.427","-2.004","-2.004"
"00:01:02.430","1.426","1.426","-2.011","-2.011"
"00:01:02.440","1.428","1.428","-2.009","-2.009"
"00:01:02.450","1.428","1.428","-2.008","-2.008"
"00:01:02.460","1.427","1.427","-2.009","-2.009"
"00:01:02.470","1.426","1.426","-2.012","-2.012"
"00:01:02.480","1.425","1.425","-2.008","-2.008"
"00:01:02.490","1.428","1.428","-2.005","-2.005"
"00:01:02.500","1.426","1.426","-2.012","-2.012"
"00:01:02.510","1.425","1.425","-2.012","-2.012"
"00:01:02.520","1.427","1.427","-2.008","-2.008"
"00:01:02.530","1.427","1.427","-2.010","-2.010"
"00:01:02.540","1.426","1.426","-2.009","-2.009"
"00:01:02.550","1.425","1.425","-2.013","-2.013"
"00:01:02.560","1.426","1.426","-2.011","-2.011"
"00:01:02.570","1.425","1.425","-2.008","-2.008"
"00:01:02.580","1.427","1.427","-2.010","-2.010"
"00:01:02.590","1.427","1.427","-2.001","-2.001"
"00:01:02.600","1.426","1.426","-2.009","-2.009"
"00:01:02.610","1.427","1.427","-2.007","-2.007"
"00:01:02.620","1.426","1.426","-2.012","-2.012"
"00:01:02.630","1.427","1.427","-2.007","-2.007"
"00:01:02.640","1.426","1.426","-2.013","-2.013"
"00:01:02.650","1.426","1.426","-2.015","-2.015"
"00:01:02.660","1.428","1.428","-2.008","-2.008"
"00:01:02.670","1.427","1.427","-2.012","-2.012"
"00:01:02.680","1.425","1.425","-2.010","-2.010"
"00:01:02.690","1.427","1.427","-2.009","-2.009"
"00:01:02.700","1.426","1.426","-2.009","-2.009"
"00:01:02.710","1.426","1.426","-2.010","-2.010"
"00:01:02.720","1.425","1.425","-2.015","-2.015"
"00:01:02.730","1.425","1.425","-2.013","-2.013"
"00:01:02.740","1.425","1.425","-2.013","-2.013"
"00:01:02.750","1.425","1.425","-2.013","-2.013"
"00:01:02.760","1.427","1.427","-2.009","-2.009"
"00:01:02.770","1.427","1.427","-2.011","-2.011"
"00:01:02.780","1.425","1.425","-2.010","-2.010"
"00:01:02.790","1.427","1.427","-2.011","-2.011"
"00:01:02.800","1.426","1.426","-2.012","-2.012"
"00:01:02.810","1.429","1.429","-2.009","-2.009"
"00:01:02.820","1.426","1.426","-2.013","-2.013"
"00:01:02.830","1.426","1.426","-2.008","-2.008"
"00:01:02.840","1.426","1.426","-2.011","-2.011"
"00:01:02.850","1.427","1.427","-2.009","-2.009"
"00:01:02.860","1.427","1.427","-2.010","-2.010"
"00:01:02.870","1.425","1.425","-2.008","-2.008"
"00:01:02.880","1.428","1.428","-2.010","-2.010"
"00:01:02.890","1.428","1.428","-2.008","-2.008"
"00:01:02.900","1.425","1.425","-2.010","-2.010"
"00:01:02.910","1.428","1.428","-2.014","-2.014"
"00:01:02.920","1.428","1.428","-2.006","-2.006"
"00:01:02.930","1.428","1.428","-2.010","-2.010"
"00:01:02.940","1.426","1.426","-2.008","-2.008"
"00:01:02.950","1.428","1.428","-2.014","-2.014"
"00:01:02.960","1.427","1.427","-2.014","-2.014"
"00:01:02.970","1.427","1.427","-2.013","-2.013"
"00:01:02.980","1.427","1.427","-2.016","-2.016"
"00:01:02.990","1.425","1.425","-2.011","-2.011"
"00:01:03.000","1.427","1.427","-2.013","-2.013"
"00:01:03.010","1.425","1.425","-2.012","-2.012"
"00:01:03.020","1.425","1.425","-2.010","-2.010"
"00:01:03.030","1.426","1.426","-2.010","-2.010"
"00:01:03.040","1.426","1.426","-2.011","-2.011"
"00:01:03.050","1.426","1.426","-2.011","-2.011"
"00:01:03.060","1.428","1.428","-2.012","-2.012"
"00:01:03.070","1.426","1.426","-2.009","-2.009"
"00:01:03.080","1.423","1.423","-2.018","-2.018"
"00:01:03.090","1.426","1.426","-2.010","-2.010"
"00:01:03.100","1.426","1.426","-2.012","-2.012"
"00:01:03.110","1.428","1.428","-2.008","-2.008"
"00:01:03.120","1.426","1.426","-2.008","-2.008"
"00:01:03.130","1.426","1.426","-2.008","-2.008"
"00:01:03.140","1.425","1.425","-2.011","-2.011"
"00:01:03.150","1.426","1.426","-2.007","-2.007"
"00:01:03.160","1.426","1.426","-2.011","-2.011"
"00:01:03.170","1.428","1.428","-2.010","-2.010"
"00:01:03.180","1.425","1.425","-2.016","-2.016"
"00:01:03.190","1.427","1.427","-2.012","-2.012"
"00:01:03.200","1.428","1.428","-2.015","-2.015"
"00:01:03.210","1.428","1.428","-2.007","-2.007"
"00:01:03.220","1.426","1.426","-2.011","-2.011"
"00:01:03.230","1.426","1.426","-2.012","-2.012"
"00:01:03.240","1.427","1.427","-2.010","-2.010"
"00:01:03.250","1.425","1.425","-2.010","-2.010"
"00:01:03.260","1.427","1.427","-2.013","-2.013"
"00:01:03.270","1.426","1.426","-2.008","-2.008"
"00:01:03.280","1.425","1.425","-2.011","-2.011"
"00:01:03.290","1.426","1.426","-2.010","-2.010"
"00:01:03.300","1.428","1.428","-2.009","-2.009"
"00:01:03.310","1.428","1.428","-2.012","-2.012"
"00:01:03.320","1.426","1.426","-2.017","-2.017"
"00:01:03.330","1.424","1.424","-2.012","-2.012"
"00:01:03.340","1.426","1.426","-2.014","-2.014"
"00:01:03.350","1.425","1.425","-2.016","-2.016"
"00:01:03.360","1.427","1.427","-2.011","-2.011"
"00:01:03.370","1.426","1.426","-2.011","-2.011"
"00:01:03.380","1.425","1.425","-2.012","-2.012"
"00:01:03.390","1.426","1.426","-2.012","-2.012"
"00:01:03.400","1.427","1.427","-2.008","-2.008"
"00:01:03.410","1.426","1.426","-2.012","-2.012"
"00:01:03.420","1.427","1.427","-2.013","-2.013"
"00:01:03.430","1.425","1.425","-2.011","-2.011"
"00:01:03.440","1.424","1.424","-2.024","-2.024"
"00:01:03.450","1.424","1.424","-2.008","-2.008"
"00:01:03.460","1.426","1.426","-2.012","-2.012"
"00:01:03.470","1.428","1.428","-2.012","-2.012"
"00:01:03.480","1.425","1.425","-2.010","-2.010"
"00:01:03.490","1.425","1.425","-2.008","-2.008"
"00:01:03.500","1.425","1.425","-2.011","-2.011"
"00:01:03.510","1.426","1.426","-2.012","-2.012"
"00:01:03.520","1.427","1.427","-2.009","-2.009"
"00:01:03.530","1.426","1.426","-2.010","-2.010"
"00:01:03.540","1.425","1.425","-2.011","-2.011"
"00:01:03.550","1.426","1.426","-2.008","-2.008"
"00:01:03.560","1.425","1.425","-2.014","-2.014"
"00:01:03.570","1.427","1.427","-2.010","-2.010"
"00:01:03.580","1.426","1.426","-2.014","-2.014"
"00:01:03.590","1.425","1.425","-2.008","-2.008"
"00:01:03.600","1.425","1.425","-2.009","-2.009"
"00:01:03.610","1.427","1.427","-2.015","-2.015"
"00:01:03.620","1.426","1.426","-2.013","-2.013"
"00:01:03.630","1.424","1.424","-2.012","-2.012"
"00:01:03.640","1.426","1.426","-2.012","-2.012"
"00:01:03.650","1.425","1.425","-2.013","-2.013"
"00:01:03.660","1.427","1.427","-2.011","-2.011"
"00:01:03.670","1.425","1.425","-2.012","-2.012"
"00:01:03.680","1.425","1.425","-2.015","-2.015"
"00:01:03.690","1.427","1.427","-2.010","-2.010"
"00:01:03.700","1.426","1.426","-2.008","-2.008"
"00:01:03.710","1.426","1.426","-2.013","-2.013"
"00:01:03.720","1.425","1.425","-2.007","-2.007"
"00:01:03.730","1.428","1.428","-2.009","-2.009"
"00:01:03.740","1.426","1.426","-2.010","-2.010"
"00:01:03.750","1.426","1.426","-2.021","-2.021"
"00:01:03.760","1.428","1.428","-2.009","-2.009"
"00:01:03.770","1.428","1.428","-2.012","-2.012"
"00:01:03.780","1.427","1.427","-2.012","-2.012"
"00:01:03.790","1.427","1.427","-2.008","-2.008"
"00:01:03.800","1.427","1.427","-2.010","-2.010"
"00:01:03.810","1.429","1.429","-2.012","-2.012"
"00:01:03.820","1.425","1.425","-2.014","-2.014"
"00:01:03.830","1.425","1.425","-2.014","-2.014"
"00:01:03.840","1.427","1.427","-2.011","-2.011"
"00:01:03.850","1.426","1.426","-2.009","-2.009"
"00:01:03.860","1.425","1.425","-2.016","-2.016"
"00:01:03.870","1.426","1.426","-2.011","-2.011"
"00:01:03.880","1.427","1.427","-2.009","-2.009"
"00:01:03.890","1.425","1.425","-2.006","-2.006"
"00:01:03.900","1.427","1.427","-2.009","-2.009"
"00:01:03.910","1.427","1.427","-2.008","-2.008"
"00:01:03.920","1.424","1.424","-2.022","-2.022"
"00:01:03.930","1.427","1.427","-2.010","-2.010"
"00:01:03.940","1.427","1.427","-2.011","-2.011"
"00:01:03.950","1.427","1.427","-2.011","-2.011"
"00:01:03.960","1.426","1.426","-2.010","-2.010"
"00:01:03.970","1.426","1.426","-2.006","-2.006"
"00:01:03.980","1.426","1.426","-2.012","-2.012"
"00:01:03.990","1.426","1.426","-2.022","-2.022"
"00:01:04.000","1.425","1.425","-2.009","-2.009"
"00:01:04.010","1.427","1.427","-2.011","-2.011"
"00:01:04.020","1.426","1.426","-2.011","-2.011"
"00:01:04.030","1.426","1.426","-2.011","-2.011"
"00:01:04.040","1.427","1.427","-2.011","-2.011"
"00:01:04.050","1.425","1.425","-2.011","-2.011"
"00:01:04.060","1.426","1.426","-2.014","-2.014"
"00:01:04.070","1.427","1.427","-2.007","-2.007"
"00:01:04.080","1.427","1.427","-2.008","-2.008"
"00:01:04.090","1.428","1.428","-2.007","-2.007"
"00:01:04.100","1.427","1.427","-2.012","-2.012"
"00:01:04.110","1.426","1.426","-2.011","-2.011"
"00:01:04.120","1.425","1.425","-2.011","-2.011"
"00:01:04.130","1.424","1.424","-2.012","-2.012"
"00:01:04.140","1.425","1.425","-2.013","-2.013"
"00:01:04.150","1.425","1.425","-2.010","-2.010"
"00:01:04.160","1.428","1.428","-2.010","-2.010"
"00:01:04.170","1.426","1.426","-2.012","-2.012"
"00:01:04.180","1.427","1.427","-2.012","-2.012"
"00:01:04.190","1.425","1.425","-2.010","-2.010"
"00:01:04.200","1.424","1.424","-2.013","-2.013"
"00:01:04.210","1.425","1.425","-2.014","-2.014"
"00:01:04.220","1.425","1.425","-2.012","-2.012"
"00:01:04.230","1.427","1.427","-2.009","-2.009"
"00:01:04.240","1.424","1.424","-2.010","-2.010"
"00:01:04.250","1.425","1.425","-2.010","-2.010"
"00:01:04.260","1.425","1.425","-2.009","-2.009"
"00:01:04.270","1.425","1.425","-2.012","-2.012"
"00:01:04.280","1.428","1.428","-2.012","-2.012"
"00:01:04.290","1.427","1.427","-2.012","-2.012"
"00:01:04.300","1.427","1.427","-2.005","-2.005"
"00:01:04.310","1.427","1.427","-2.011","-2.011"
"00:01:04.320","1.426","1.426","-2.010","-2.010"
"00:01:04.330","1.426","1.426","-2.010","-2.010"
"00:01:04.340","1.426","1.426","-2.011","-2.011"
"00:01:04.350","1.427","1.427","-2.010","-2.010"
"00:01:04.360","1.428","1.428","-2.011","-2.011"
