"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:00:47.560","1.801","1.801","-1.612","-1.612"
"00:00:47.570","1.802","1.802","-1.608","-1.608"
"00:00:47.580","1.799","1.799","-1.610","-1.610"
"00:00:47.590","1.793","1.793","-1.621","-1.621"
"00:00:47.600","1.794","1.794","-1.620","-1.620"
"00:00:47.610","1.793","1.793","-1.617","-1.617"
"00:00:47.620","1.792","1.792","-1.614","-1.614"
"00:00:47.630","1.793","1.793","-1.622","-1.622"
"00:00:47.640","1.793","1.793","-1.616","-1.616"
"00:00:47.650","1.783","1.783","-1.627","-1.627"
"00:00:47.660","1.784","1.784","-1.627","-1.627"
"00:00:47.670","1.782","1.782","-1.631","-1.631"
"00:00:47.680","1.783","1.783","-1.629","-1.629"
"00:00:47.690","1.783","1.783","-1.628","-1.628"
"00:00:47.700","1.782","1.782","-1.628","-1.628"
"00:00:47.710","1.776","1.776","-1.634","-1.634"
"00:00:47.720","1.773","1.773","-1.637","-1.637"
"00:00:47.730","1.773","1.773","-1.636","-1.636"
"00:00:47.740","1.773","1.773","-1.635","-1.635"
"00:00:47.750","1.774","1.774","-1.637","-1.637"
"00:00:47.760","1.773","1.773","-1.632","-1.632"
"00:00:47.770","1.773","1.773","-1.644","-1.644"
"00:00:47.780","1.766","1.766","-1.644","-1.644"
"00:00:47.790","1.764","1.764","-1.641","-1.641"
"00:00:47.800","1.764","1.764","-1.644","-1.644"
"00:00:47.810","1.763","1.763","-1.646","-1.646"
"00:00:47.820","1.763","1.763","-1.646","-1.646"
"00:00:47.830","1.765","1.765","-1.640","-1.640"
"00:00:47.840","1.758","1.758","-1.646","-1.646"
"00:00:47.850","1.755","1.755","-1.655","-1.655"
"00:00:47.860","1.755","1.755","-1.661","-1.661"
"00:00:47.870","1.758","1.758","-1.653","-1.653"
"00:00:47.880","1.755","1.755","-1.657","-1.657"
"00:00:47.890","1.754","1.754","-1.648","-1.648"
"00:00:47.900","1.748","1.748","-1.661","-1.661"
"00:00:47.910","1.746","1.746","-1.665","-1.665"
"00:00:47.920","1.746","1.746","-1.662","-1.662"
"00:00:47.930","1.747","1.747","-1.662","-1.662"
"00:00:47.940","1.746","1.746","-1.662","-1.662"
"00:00:47.950","1.746","1.746","-1.663","-1.663"
"00:00:47.960","1.744","1.744","-1.668","-1.668"
"00:00:47.970","1.736","1.736","-1.674","-1.674"
"00:00:47.980","1.736","1.736","-1.674","-1.674"
"00:00:47.990","1.738","1.738","-1.674","-1.674"
"00:00:48.000","1.737","1.737","-1.667","-1.667"
"00:00:48.010","1.740","1.740","-1.672","-1.672"
"00:00:48.020","1.738","1.738","-1.672","-1.672"
"00:00:48.030","1.729","1.729","-1.683","-1.683"
"00:00:48.040","1.729","1.729","-1.685","-1.685"
"00:00:48.050","1.728","1.728","-1.684","-1.684"
"00:00:48.060","1.727","1.727","-1.683","-1.683"
"00:00:48.070","1.727","1.727","-1.684","-1.684"
"00:00:48.080","1.728","1.728","-1.682","-1.682"
"00:00:48.090","1.724","1.724","-1.687","-1.687"
"00:00:48.100","1.720","1.720","-1.693","-1.693"
"00:00:48.110","1.718","1.718","-1.689","-1.689"
"00:00:48.120","1.719","1.719","-1.690","-1.690"
"00:00:48.130","1.717","1.717","-1.693","-1.693"
"00:00:48.140","1.718","1.718","-1.691","-1.691"
"00:00:48.150","1.715","1.715","-1.700","-1.700"
"00:00:48.160","1.710","1.710","-1.697","-1.697"
"00:00:48.170","1.709","1.709","-1.700","-1.700"
"00:00:48.180","1.710","1.710","-1.693","-1.693"
"00:00:48.190","1.709","1.709","-1.700","-1.700"
"00:00:48.200","1.710","1.710","-1.701","-1.701"
"00:00:48.210","1.708","1.708","-1.700","-1.700"
"00:00:48.220","1.700","1.700","-1.713","-1.713"
"00:00:48.230","1.701","1.701","-1.709","-1.709"
"00:00:48.240","1.700","1.700","-1.709","-1.709"
"00:00:48.250","1.700","1.700","-1.709","-1.709"
"00:00:48.260","1.700","1.700","-1.706","-1.706"
"00:00:48.270","1.701","1.701","-1.711","-1.711"
"00:00:48.280","1.693","1.693","-1.713","-1.713"
"00:00:48.290","1.691","1.691","-1.718","-1.718"
"00:00:48.300","1.691","1.691","-1.718","-1.718"
"00:00:48.310","1.692","1.692","-1.718","-1.718"
"00:00:48.320","1.693","1.693","-1.714","-1.714"
"00:00:48.330","1.689","1.689","-1.721","-1.721"
"00:00:48.340","1.687","1.687","-1.719","-1.719"
"00:00:48.350","1.683","1.683","-1.729","-1.729"
"00:00:48.360","1.682","1.682","-1.728","-1.728"
"00:00:48.370","1.682","1.682","-1.727","-1.727"
"00:00:48.380","1.681","1.681","-1.732","-1.732"
"00:00:48.390","1.682","1.682","-1.730","-1.730"
"00:00:48.400","1.681","1.681","-1.731","-1.731"
"00:00:48.410","1.673","1.673","-1.738","-1.738"
"00:00:48.420","1.672","1.672","-1.740","-1.740"
"00:00:48.430","1.673","1.673","-1.740","-1.740"
"00:00:48.440","1.673","1.673","-1.737","-1.737"
"00:00:48.450","1.671","1.671","-1.737","-1.737"
"00:00:48.460","1.672","1.672","-1.739","-1.739"
"00:00:48.470","1.669","1.669","-1.744","-1.744"
"00:00:48.480","1.663","1.663","-1.748","-1.748"
"00:00:48.490","1.664","1.664","-1.749","-1.749"
"00:00:48.500","1.663","1.663","-1.751","-1.751"
"00:00:48.510","1.663","1.663","-1.747","-1.747"
"00:00:48.520","1.664","1.664","-1.749","-1.749"
"00:00:48.530","1.659","1.659","-1.749","-1.749"
"00:00:48.540","1.657","1.657","-1.752","-1.752"
"00:00:48.550","1.655","1.655","-1.759","-1.759"
"00:00:48.560","1.655","1.655","-1.751","-1.751"
"00:00:48.570","1.653","1.653","-1.756","-1.756"
"00:00:48.580","1.654","1.654","-1.756","-1.756"
"00:00:48.590","1.652","1.652","-1.758","-1.758"
"00:00:48.600","1.646","1.646","-1.766","-1.766"
"00:00:48.610","1.645","1.645","-1.765","-1.765"
"00:00:48.620","1.645","1.645","-1.763","-1.763"
"00:00:48.630","1.645","1.645","-1.765","-1.765"
"00:00:48.640","1.646","1.646","-1.768","-1.768"
"00:00:48.650","1.646","1.646","-1.765","-1.765"
"00:00:48.660","1.638","1.638","-1.772","-1.772"
"00:00:48.670","1.635","1.635","-1.769","-1.769"
"00:00:48.680","1.638","1.638","-1.769","-1.769"
"00:00:48.690","1.637","1.637","-1.774","-1.774"
"00:00:48.700","1.636","1.636","-1.775","-1.775"
"00:00:48.710","1.638","1.638","-1.774","-1.774"
"00:00:48.720","1.632","1.632","-1.778","-1.778"
"00:00:48.730","1.626","1.626","-1.783","-1.783"
"00:00:48.740","1.626","1.626","-1.779","-1.779"
"00:00:48.750","1.626","1.626","-1.783","-1.783"
"00:00:48.760","1.626","1.626","-1.784","-1.784"
"00:00:48.770","1.628","1.628","-1.788","-1.788"
"00:00:48.780","1.624","1.624","-1.786","-1.786"
"00:00:48.790","1.619","1.619","-1.792","-1.792"
"00:00:48.800","1.617","1.617","-1.794","-1.794"
"00:00:48.810","1.617","1.617","-1.794","-1.794"
"00:00:48.820","1.618","1.618","-1.793","-1.793"
"00:00:48.830","1.616","1.616","-1.800","-1.800"
"00:00:48.840","1.617","1.617","-1.791","-1.791"
"00:00:48.850","1.612","1.612","-1.800","-1.800"
"00:00:48.860","1.608","1.608","-1.800","-1.800"
"00:00:48.870","1.610","1.610","-1.801","-1.801"
"00:00:48.880","1.608","1.608","-1.802","-1.802"
"00:00:48.890","1.608","1.608","-1.804","-1.804"
"00:00:48.900","1.609","1.609","-1.802","-1.802"
"00:00:48.910","1.603","1.603","-1.807","-1.807"
"00:00:48.920","1.598","1.598","-1.816","-1.816"
"00:00:48.930","1.600","1.600","-1.814","-1.814"
"00:00:48.940","1.598","1.598","-1.812","-1.812"
"00:00:48.950","1.599","1.599","-1.816","-1.816"
"00:00:48.960","1.599","1.599","-1.807","-1.807"
"00:00:48.970","1.597","1.597","-1.817","-1.817"
"00:00:48.980","1.589","1.589","-1.824","-1.824"
"00:00:48.990","1.591","1.591","-1.798","-1.798"
"00:00:49.000","1.591","1.591","-1.820","-1.820"
"00:00:49.010","1.590","1.590","-1.820","-1.820"
"00:00:49.020","1.593","1.593","-1.814","-1.814"
"00:00:49.030","1.590","1.590","-1.816","-1.816"
"00:00:49.040","1.583","1.583","-1.827","-1.827"
"00:00:49.050","1.581","1.581","-1.826","-1.826"
"00:00:49.060","1.579","1.579","-1.832","-1.832"
"00:00:49.070","1.581","1.581","-1.830","-1.830"
"00:00:49.080","1.579","1.579","-1.835","-1.835"
"00:00:49.090","1.581","1.581","-1.825","-1.825"
"00:00:49.100","1.574","1.574","-1.839","-1.839"
"00:00:49.110","1.570","1.570","-1.844","-1.844"
"00:00:49.120","1.573","1.573","-1.838","-1.838"
"00:00:49.130","1.570","1.570","-1.841","-1.841"
"00:00:49.140","1.574","1.574","-1.836","-1.836"
"00:00:49.150","1.572","1.572","-1.837","-1.837"
"00:00:49.160","1.574","1.574","-1.847","-1.847"
"00:00:49.170","1.564","1.564","-1.843","-1.843"
"00:00:49.180","1.563","1.563","-1.848","-1.848"
"00:00:49.190","1.563","1.563","-1.848","-1.848"
"00:00:49.200","1.562","1.562","-1.852","-1.852"
"00:00:49.210","1.563","1.563","-1.844","-1.844"
"00:00:49.220","1.562","1.562","-1.848","-1.848"
"00:00:49.230","1.553","1.553","-1.856","-1.856"
"00:00:49.240","1.553","1.553","-1.854","-1.854"
"00:00:49.250","1.553","1.553","-1.855","-1.855"
"00:00:49.260","1.553","1.553","-1.858","-1.858"
"00:00:49.270","1.553","1.553","-1.855","-1.855"
"00:00:49.280","1.555","1.555","-1.855","-1.855"
"00:00:49.290","1.548","1.548","-1.865","-1.865"
"00:00:49.300","1.546","1.546","-1.865","-1.865"
"00:00:49.310","1.545","1.545","-1.864","-1.864"
"00:00:49.320","1.546","1.546","-1.866","-1.866"
"00:00:49.330","1.545","1.545","-1.863","-1.863"
"00:00:49.340","1.545","1.545","-1.866","-1.866"
"00:00:49.350","1.543","1.543","-1.875","-1.875"
"00:00:49.360","1.536","1.536","-1.874","-1.874"
"00:00:49.370","1.535","1.535","-1.879","-1.879"
"00:00:49.380","1.536","1.536","-1.883","-1.883"
"00:00:49.390","1.535","1.535","-1.874","-1.874"
"00:00:49.400","1.535","1.535","-1.879","-1.879"
"00:00:49.410","1.534","1.534","-1.878","-1.878"
"00:00:49.420","1.527","1.527","-1.882","-1.882"
"00:00:49.430","1.525","1.525","-1.885","-1.885"
"00:00:49.440","1.526","1.526","-1.881","-1.881"
"00:00:49.450","1.526","1.526","-1.882","-1.882"
"00:00:49.460","1.525","1.525","-1.883","-1.883"
"00:00:49.470","1.527","1.527","-1.883","-1.883"
"00:00:49.480","1.519","1.519","-1.889","-1.889"
"00:00:49.490","1.517","1.517","-1.892","-1.892"
"00:00:49.500","1.518","1.518","-1.895","-1.895"
"00:00:49.510","1.517","1.517","-1.891","-1.891"
"00:00:49.520","1.516","1.516","-1.892","-1.892"
"00:00:49.530","1.517","1.517","-1.893","-1.893"
"00:00:49.540","1.513","1.513","-1.897","-1.897"
"00:00:49.550","1.506","1.506","-1.904","-1.904"
"00:00:49.560","1.506","1.506","-1.890","-1.890"
"00:00:49.570","1.508","1.508","-1.902","-1.902"
"00:00:49.580","1.509","1.509","-1.901","-1.901"
"00:00:49.590","1.509","1.509","-1.901","-1.901"
"00:00:49.600","1.507","1.507","-1.903","-1.903"
"00:00:49.610","1.500","1.500","-1.908","-1.908"
"00:00:49.620","1.500","1.500","-1.912","-1.912"
"00:00:49.630","1.499","1.499","-1.908","-1.908"
"00:00:49.640","1.497","1.497","-1.909","-1.909"
"00:00:49.650","1.497","1.497","-1.910","-1.910"
"00:00:49.660","1.500","1.500","-1.906","-1.906"
"00:00:49.670","1.490","1.490","-1.917","-1.917"
"00:00:49.680","1.488","1.488","-1.920","-1.920"
"00:00:49.690","1.489","1.489","-1.917","-1.917"
"00:00:49.700","1.490","1.490","-1.921","-1.921"
"00:00:49.710","1.489","1.489","-1.922","-1.922"
"00:00:49.720","1.488","1.488","-1.922","-1.922"
"00:00:49.730","1.487","1.487","-1.926","-1.926"
"00:00:49.740","1.480","1.480","-1.931","-1.931"
"00:00:49.750","1.480","1.480","-1.932","-1.932"
"00:00:49.760","1.480","1.480","-1.932","-1.932"
"00:00:49.770","1.481","1.481","-1.928","-1.928"
"00:00:49.780","1.480","1.480","-1.929","-1.929"
"00:00:49.790","1.477","1.477","-1.931","-1.931"
"00:00:49.800","1.472","1.472","-1.938","-1.938"
"00:00:49.810","1.469","1.469","-1.938","-1.938"
"00:00:49.820","1.472","1.472","-1.941","-1.941"
"00:00:49.830","1.470","1.470","-1.937","-1.937"
"00:00:49.840","1.471","1.471","-1.939","-1.939"
"00:00:49.850","1.470","1.470","-1.941","-1.941"
"00:00:49.860","1.464","1.464","-1.943","-1.943"
"00:00:49.870","1.461","1.461","-1.946","-1.946"
"00:00:49.880","1.462","1.462","-1.945","-1.945"
"00:00:49.890","1.462","1.462","-1.953","-1.953"
"00:00:49.900","1.461","1.461","-1.951","-1.951"
"00:00:49.910","1.462","1.462","-1.947","-1.947"
"00:00:49.920","1.458","1.458","-1.953","-1.953"
"00:00:49.930","1.454","1.454","-1.951","-1.951"
"00:00:49.940","1.452","1.452","-1.957","-1.957"
"00:00:49.950","1.452","1.452","-1.957","-1.957"
"00:00:49.960","1.453","1.453","-1.955","-1.955"
"00:00:49.970","1.452","1.452","-1.960","-1.960"
"00:00:49.980","1.453","1.453","-1.956","-1.956"
"00:00:49.990","1.443","1.443","-1.962","-1.962"
"00:00:50.000","1.443","1.443","-1.969","-1.969"
"00:00:50.010","1.444","1.444","-1.967","-1.967"
"00:00:50.020","1.445","1.445","-1.966","-1.966"
"00:00:50.030","1.443","1.443","-1.970","-1.970"
"00:00:50.040","1.442","1.442","-1.968","-1.968"
"00:00:50.050","1.434","1.434","-1.975","-1.975"
"00:00:50.060","1.435","1.435","-1.977","-1.977"
"00:00:50.070","1.434","1.434","-1.980","-1.980"
"00:00:50.080","1.433","1.433","-1.975","-1.975"
"00:00:50.090","1.434","1.434","-1.973","-1.973"
"00:00:50.100","1.435","1.435","-1.975","-1.975"
"00:00:50.110","1.426","1.426","-1.984","-1.984"
"00:00:50.120","1.425","1.425","-1.981","-1.981"
"00:00:50.130","1.424","1.424","-1.984","-1.984"
"00:00:50.140","1.425","1.425","-1.984","-1.984"
"00:00:50.150","1.424","1.424","-1.985","-1.985"
"00:00:50.160","1.425","1.425","-1.978","-1.978"
"00:00:50.170","1.422","1.422","-1.984","-1.984"
"00:00:50.180","1.414","1.414","-1.998","-1.998"
"00:00:50.190","1.415","1.415","-1.995","-1.995"
"00:00:50.200","1.416","1.416","-1.997","-1.997"
"00:00:50.210","1.415","1.415","-1.999","-1.999"
"00:00:50.220","1.415","1.415","-1.992","-1.992"
"00:00:50.230","1.416","1.416","-1.995","-1.995"
"00:00:50.240","1.408","1.408","-2.000","-2.000"
"00:00:50.250","1.407","1.407","-2.004","-2.004"
"00:00:50.260","1.408","1.408","-2.002","-2.002"
"00:00:50.270","1.407","1.407","-2.006","-2.006"
"00:00:50.280","1.406","1.406","-2.003","-2.003"
"00:00:50.290","1.407","1.407","-2.007","-2.007"
"00:00:50.300","1.401","1.401","-2.008","-2.008"
"00:00:50.310","1.397","1.397","-2.014","-2.014"
"00:00:50.320","1.396","1.396","-2.011","-2.011"
"00:00:50.330","1.397","1.397","-2.010","-2.010"
"00:00:50.340","1.399","1.399","-2.005","-2.005"
"00:00:50.350","1.396","1.396","-2.019","-2.019"
"00:00:50.360","1.396","1.396","-2.014","-2.014"
"00:00:50.370","1.388","1.388","-2.020","-2.020"
"00:00:50.380","1.387","1.387","-2.021","-2.021"
"00:00:50.390","1.389","1.389","-2.025","-2.025"
"00:00:50.400","1.387","1.387","-2.022","-2.022"
"00:00:50.410","1.388","1.388","-2.022","-2.022"
"00:00:50.420","1.390","1.390","-2.024","-2.024"
"00:00:50.430","1.380","1.380","-2.030","-2.030"
"00:00:50.440","1.381","1.381","-2.033","-2.033"
"00:00:50.450","1.379","1.379","-2.031","-2.031"
"00:00:50.460","1.380","1.380","-2.032","-2.032"
"00:00:50.470","1.378","1.378","-2.031","-2.031"
"00:00:50.480","1.380","1.380","-2.032","-2.032"
"00:00:50.490","1.372","1.372","-2.034","-2.034"
"00:00:50.500","1.372","1.372","-2.042","-2.042"
"00:00:50.510","1.371","1.371","-2.041","-2.041"
"00:00:50.520","1.370","1.370","-2.038","-2.038"
"00:00:50.530","1.370","1.370","-2.044","-2.044"
"00:00:50.540","1.369","1.369","-2.043","-2.043"
"00:00:50.550","1.366","1.366","-2.042","-2.042"
"00:00:50.560","1.360","1.360","-2.047","-2.047"
"00:00:50.570","1.363","1.363","-2.058","-2.058"
"00:00:50.580","1.361","1.361","-2.047","-2.047"
"00:00:50.590","1.362","1.362","-2.046","-2.046"
"00:00:50.600","1.363","1.363","-2.049","-2.049"
"00:00:50.610","1.361","1.361","-2.049","-2.049"
"00:00:50.620","1.352","1.352","-2.054","-2.054"
"00:00:50.630","1.353","1.353","-2.055","-2.055"
"00:00:50.640","1.352","1.352","-2.058","-2.058"
"00:00:50.650","1.352","1.352","-2.058","-2.058"
"00:00:50.660","1.353","1.353","-2.052","-2.052"
"00:00:50.670","1.352","1.352","-2.059","-2.059"
"00:00:50.680","1.347","1.347","-2.062","-2.062"
"00:00:50.690","1.344","1.344","-2.072","-2.072"
"00:00:50.700","1.343","1.343","-2.073","-2.073"
"00:00:50.710","1.342","1.342","-2.070","-2.070"
"00:00:50.720","1.343","1.343","-2.059","-2.059"
"00:00:50.730","1.345","1.345","-2.064","-2.064"
"00:00:50.740","1.338","1.338","-2.072","-2.072"
"00:00:50.750","1.333","1.333","-2.078","-2.078"
"00:00:50.760","1.334","1.334","-2.076","-2.076"
"00:00:50.770","1.334","1.334","-2.078","-2.078"
"00:00:50.780","1.334","1.334","-2.080","-2.080"
"00:00:50.790","1.332","1.332","-2.078","-2.078"
"00:00:50.800","1.334","1.334","-2.072","-2.072"
"00:00:50.810","1.325","1.325","-2.089","-2.089"
"00:00:50.820","1.326","1.326","-2.086","-2.086"
"00:00:50.830","1.317","1.317","-2.089","-2.089"
"00:00:50.840","1.323","1.323","-2.086","-2.086"
"00:00:50.850","1.324","1.324","-2.084","-2.084"
"00:00:50.860","1.325","1.325","-2.087","-2.087"
"00:00:50.870","1.317","1.317","-2.086","-2.086"
"00:00:50.880","1.316","1.316","-2.097","-2.097"
"00:00:50.890","1.316","1.316","-2.093","-2.093"
"00:00:50.900","1.316","1.316","-2.090","-2.090"
"00:00:50.910","1.318","1.318","-2.096","-2.096"
"00:00:50.920","1.316","1.316","-2.095","-2.095"
"00:00:50.930","1.313","1.313","-2.100","-2.100"
"00:00:50.940","1.307","1.307","-2.106","-2.106"
"00:00:50.950","1.307","1.307","-2.104","-2.104"
"00:00:50.960","1.308","1.308","-2.108","-2.108"
"00:00:50.970","1.307","1.307","-2.103","-2.103"
"00:00:50.980","1.307","1.307","-2.103","-2.103"
"00:00:50.990","1.306","1.306","-2.112","-2.112"
"00:00:51.000","1.299","1.299","-2.115","-2.115"
"00:00:51.010","1.299","1.299","-2.115","-2.115"
"00:00:51.020","1.299","1.299","-2.109","-2.109"
"00:00:51.030","1.299","1.299","-2.112","-2.112"
"00:00:51.040","1.299","1.299","-2.112","-2.112"
"00:00:51.050","1.299","1.299","-2.114","-2.114"
"00:00:51.060","1.292","1.292","-2.119","-2.119"
"00:00:51.070","1.290","1.290","-2.123","-2.123"
"00:00:51.080","1.290","1.290","-2.123","-2.123"
"00:00:51.090","1.289","1.289","-2.127","-2.127"
"00:00:51.100","1.289","1.289","-2.124","-2.124"
"00:00:51.110","1.291","1.291","-2.118","-2.118"
"00:00:51.120","1.286","1.286","-2.124","-2.124"
"00:00:51.130","1.281","1.281","-2.132","-2.132"
"00:00:51.140","1.281","1.281","-2.131","-2.131"
"00:00:51.150","1.279","1.279","-2.136","-2.136"
"00:00:51.160","1.281","1.281","-2.132","-2.132"
"00:00:51.170","1.283","1.283","-2.130","-2.130"
"00:00:51.180","1.281","1.281","-2.136","-2.136"
"00:00:51.190","1.275","1.275","-2.141","-2.141"
"00:00:51.200","1.274","1.274","-2.143","-2.143"
"00:00:51.210","1.274","1.274","-2.142","-2.142"
"00:00:51.220","1.275","1.275","-2.145","-2.145"
"00:00:51.230","1.276","1.276","-2.136","-2.136"
"00:00:51.240","1.275","1.275","-2.142","-2.142"
"00:00:51.250","1.266","1.266","-2.151","-2.151"
"00:00:51.260","1.267","1.267","-2.148","-2.148"
"00:00:51.270","1.267","1.267","-2.150","-2.150"
"00:00:51.280","1.267","1.267","-2.149","-2.149"
"00:00:51.290","1.267","1.267","-2.152","-2.152"
"00:00:51.300","1.268","1.268","-2.149","-2.149"
"00:00:51.310","1.263","1.263","-2.155","-2.155"
"00:00:51.320","1.261","1.261","-2.158","-2.158"
"00:00:51.330","1.261","1.261","-2.150","-2.150"
"00:00:51.340","1.260","1.260","-2.162","-2.162"
"00:00:51.350","1.259","1.259","-2.158","-2.158"
"00:00:51.360","1.258","1.258","-2.159","-2.159"
"00:00:51.370","1.256","1.256","-2.167","-2.167"
"00:00:51.380","1.254","1.254","-2.162","-2.162"
"00:00:51.390","1.252","1.252","-2.163","-2.163"
"00:00:51.400","1.252","1.252","-2.167","-2.167"
"00:00:51.410","1.254","1.254","-2.167","-2.167"
"00:00:51.420","1.253","1.253","-2.169","-2.169"
"00:00:51.430","1.252","1.252","-2.166","-2.166"
"00:00:51.440","1.247","1.247","-2.176","-2.176"
"00:00:51.450","1.246","1.246","-2.180","-2.180"
"00:00:51.460","1.247","1.247","-2.178","-2.178"
"00:00:51.470","1.246","1.246","-2.176","-2.176"
"00:00:51.480","1.245","1.245","-2.178","-2.178"
"00:00:51.490","1.245","1.245","-2.177","-2.177"
"00:00:51.500","1.243","1.243","-2.184","-2.184"
"00:00:51.510","1.239","1.239","-2.190","-2.190"
"00:00:51.520","1.241","1.241","-2.187","-2.187"
"00:00:51.530","1.241","1.241","-2.189","-2.189"
"00:00:51.540","1.241","1.241","-2.194","-2.194"
"00:00:51.550","1.239","1.239","-2.186","-2.186"
"00:00:51.560","1.237","1.237","-2.194","-2.194"
"00:00:51.570","1.233","1.233","-2.195","-2.195"
"00:00:51.580","1.234","1.234","-2.194","-2.194"
"00:00:51.590","1.235","1.235","-2.197","-2.197"
"00:00:51.600","1.234","1.234","-2.192","-2.192"
"00:00:51.610","1.235","1.235","-2.194","-2.194"
"00:00:51.620","1.232","1.232","-2.196","-2.196"
"00:00:51.630","1.228","1.228","-2.206","-2.206"
"00:00:51.640","1.230","1.230","-2.198","-2.198"
"00:00:51.650","1.230","1.230","-2.207","-2.207"
"00:00:51.660","1.228","1.228","-2.209","-2.209"
"00:00:51.670","1.229","1.229","-2.202","-2.202"
"00:00:51.680","1.228","1.228","-2.202","-2.202"
"00:00:51.690","1.223","1.223","-2.215","-2.215"
"00:00:51.700","1.221","1.221","-2.213","-2.213"
"00:00:51.710","1.222","1.222","-2.208","-2.208"
"00:00:51.720","1.222","1.222","-2.214","-2.214"
"00:00:51.730","1.220","1.220","-2.219","-2.219"
"00:00:51.740","1.223","1.223","-2.210","-2.210"
"00:00:51.750","1.220","1.220","-2.217","-2.217"
"00:00:51.760","1.220","1.220","-2.222","-2.222"
"00:00:51.770","1.218","1.218","-2.221","-2.221"
"00:00:51.780","1.216","1.216","-2.229","-2.229"
"00:00:51.790","1.217","1.217","-2.223","-2.223"
"00:00:51.800","1.217","1.217","-2.219","-2.219"
"00:00:51.810","1.216","1.216","-2.232","-2.232"
"00:00:51.820","1.211","1.211","-2.234","-2.234"
"00:00:51.830","1.213","1.213","-2.234","-2.234"
"00:00:51.840","1.211","1.211","-2.234","-2.234"
"00:00:51.850","1.209","1.209","-2.235","-2.235"
"00:00:51.860","1.212","1.212","-2.232","-2.232"
"00:00:51.870","1.210","1.210","-2.229","-2.229"
"00:00:51.880","1.208","1.208","-2.242","-2.242"
"00:00:51.890","1.206","1.206","-2.242","-2.242"
"00:00:51.900","1.207","1.207","-2.239","-2.239"
"00:00:51.910","1.206","1.206","-2.246","-2.246"
"00:00:51.920","1.205","1.205","-2.240","-2.240"
"00:00:51.930","1.207","1.207","-2.242","-2.242"
"00:00:51.940","1.207","1.207","-2.247","-2.247"
"00:00:51.950","1.201","1.201","-2.253","-2.253"
"00:00:51.960","1.201","1.201","-2.254","-2.254"
"00:00:51.970","1.201","1.201","-2.251","-2.251"
"00:00:51.980","1.204","1.204","-2.249","-2.249"
"00:00:51.990","1.203","1.203","-2.251","-2.251"
"00:00:52.000","1.201","1.201","-2.253","-2.253"
"00:00:52.010","1.197","1.197","-2.258","-2.258"
"00:00:52.020","1.196","1.196","-2.257","-2.257"
"00:00:52.030","1.199","1.199","-2.256","-2.256"
"00:00:52.040","1.197","1.197","-2.259","-2.259"
"00:00:52.050","1.197","1.197","-2.260","-2.260"
"00:00:52.060","1.196","1.196","-2.257","-2.257"
"00:00:52.070","1.193","1.193","-2.265","-2.265"
"00:00:52.080","1.193","1.193","-2.270","-2.270"
"00:00:52.090","1.193","1.193","-2.267","-2.267"
"00:00:52.100","1.192","1.192","-2.271","-2.271"
"00:00:52.110","1.194","1.194","-2.271","-2.271"
"00:00:52.120","1.193","1.193","-2.273","-2.273"
"00:00:52.130","1.190","1.190","-2.273","-2.273"
"00:00:52.140","1.187","1.187","-2.278","-2.278"
"00:00:52.150","1.190","1.190","-2.284","-2.284"
"00:00:52.160","1.187","1.187","-2.277","-2.277"
"00:00:52.170","1.190","1.190","-2.279","-2.279"
"00:00:52.180","1.188","1.188","-2.276","-2.276"
"00:00:52.190","1.189","1.189","-2.283","-2.283"
"00:00:52.200","1.183","1.183","-2.286","-2.286"
"00:00:52.210","1.181","1.181","-2.290","-2.290"
"00:00:52.220","1.184","1.184","-2.294","-2.294"
"00:00:52.230","1.184","1.184","-2.284","-2.284"
"00:00:52.240","1.182","1.182","-2.290","-2.290"
"00:00:52.250","1.183","1.183","-2.288","-2.288"
"00:00:52.260","1.180","1.180","-2.298","-2.298"
"00:00:52.270","1.179","1.179","-2.293","-2.293"
"00:00:52.280","1.180","1.180","-2.292","-2.292"
"00:00:52.290","1.180","1.180","-2.291","-2.291"
"00:00:52.300","1.179","1.179","-2.302","-2.302"
"00:00:52.310","1.180","1.180","-2.297","-2.297"
"00:00:52.320","1.177","1.177","-2.307","-2.307"
"00:00:52.330","1.175","1.175","-2.310","-2.310"
"00:00:52.340","1.175","1.175","-2.307","-2.307"
"00:00:52.350","1.178","1.178","-2.296","-2.296"
"00:00:52.360","1.174","1.174","-2.313","-2.313"
"00:00:52.370","1.173","1.173","-2.309","-2.309"
"00:00:52.380","1.173","1.173","-2.310","-2.310"
"00:00:52.390","1.171","1.171","-2.314","-2.314"
"00:00:52.400","1.173","1.173","-2.310","-2.310"
"00:00:52.410","1.172","1.172","-2.319","-2.319"
"00:00:52.420","1.173","1.173","-2.311","-2.311"
"00:00:52.430","1.172","1.172","-2.313","-2.313"
"00:00:52.440","1.171","1.171","-2.319","-2.319"
"00:00:52.450","1.169","1.169","-2.319","-2.319"
"00:00:52.460","1.169","1.169","-2.323","-2.323"
"00:00:52.470","1.169","1.169","-2.319","-2.319"
"00:00:52.480","1.168","1.168","-2.330","-2.330"
"00:00:52.490","1.169","1.169","-2.323","-2.323"
"00:00:52.500","1.167","1.167","-2.325","-2.325"
"00:00:52.510","1.166","1.166","-2.329","-2.329"
"00:00:52.520","1.166","1.166","-2.329","-2.329"
"00:00:52.530","1.165","1.165","-2.336","-2.336"
