"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:01:57.080","1.043","1.043","-2.760","-2.760"
"00:01:57.090","1.045","1.045","-2.762","-2.762"
"00:01:57.100","1.045","1.045","-2.763","-2.763"
"00:01:57.110","1.044","1.044","-2.759","-2.759"
"00:01:57.120","1.045","1.045","-2.765","-2.765"
"00:01:57.130","1.043","1.043","-2.764","-2.764"
"00:01:57.140","1.043","1.043","-2.770","-2.770"
"00:01:57.150","1.042","1.042","-2.766","-2.766"
"00:01:57.160","1.041","1.041","-2.774","-2.774"
"00:01:57.170","1.043","1.043","-2.769","-2.769"
"00:01:57.180","1.041","1.041","-2.774","-2.774"
"00:01:57.190","1.041","1.041","-2.771","-2.771"
"00:01:57.200","1.040","1.040","-2.779","-2.779"
"00:01:57.210","1.039","1.039","-2.785","-2.785"
"00:01:57.220","1.038","1.038","-2.777","-2.777"
"00:01:57.230","1.039","1.039","-2.781","-2.781"
"00:01:57.240","1.040","1.040","-2.783","-2.783"
"00:01:57.250","1.038","1.038","-2.782","-2.782"
"00:01:57.260","1.038","1.038","-2.786","-2.786"
"00:01:57.270","1.035","1.035","-2.788","-2.788"
"00:01:57.280","1.037","1.037","-2.791","-2.791"
"00:01:57.290","1.037","1.037","-2.788","-2.788"
"00:01:57.300","1.038","1.038","-2.788","-2.788"
"00:01:57.310","1.036","1.036","-2.788","-2.788"
"00:01:57.320","1.036","1.036","-2.793","-2.793"
"00:01:57.330","1.033","1.033","-2.796","-2.796"
"00:01:57.340","1.032","1.032","-2.808","-2.808"
"00:01:57.350","1.034","1.034","-2.799","-2.799"
"00:01:57.360","1.034","1.034","-2.799","-2.799"
"00:01:57.370","1.033","1.033","-2.799","-2.799"
"00:01:57.380","1.036","1.036","-2.795","-2.795"
"00:01:57.390","1.033","1.033","-2.808","-2.808"
"00:01:57.400","1.031","1.031","-2.809","-2.809"
"00:01:57.410","1.030","1.030","-2.807","-2.807"
"00:01:57.420","1.026","1.026","-2.816","-2.816"
"00:01:57.430","1.032","1.032","-2.812","-2.812"
"00:01:57.440","1.033","1.033","-2.808","-2.808"
"00:01:57.450","1.029","1.029","-2.814","-2.814"
"00:01:57.460","1.027","1.027","-2.820","-2.820"
"00:01:57.470","1.027","1.027","-2.817","-2.817"
"00:01:57.480","1.029","1.029","-2.818","-2.818"
"00:01:57.490","1.028","1.028","-2.819","-2.819"
"00:01:57.500","1.029","1.029","-2.816","-2.816"
"00:01:57.510","1.026","1.026","-2.817","-2.817"
"00:01:57.520","1.025","1.025","-2.826","-2.826"
"00:01:57.530","1.024","1.024","-2.826","-2.826"
"00:01:57.540","1.025","1.025","-2.827","-2.827"
"00:01:57.550","1.023","1.023","-2.833","-2.833"
"00:01:57.560","1.025","1.025","-2.829","-2.829"
"00:01:57.570","1.026","1.026","-2.825","-2.825"
"00:01:57.580","1.023","1.023","-2.834","-2.834"
"00:01:57.590","1.022","1.022","-2.836","-2.836"
"00:01:57.600","1.022","1.022","-2.832","-2.832"
"00:01:57.610","1.024","1.024","-2.835","-2.835"
"00:01:57.620","1.022","1.022","-2.837","-2.837"
"00:01:57.630","1.024","1.024","-2.838","-2.838"
"00:01:57.640","1.020","1.020","-2.840","-2.840"
"00:01:57.650","1.022","1.022","-2.841","-2.841"
"00:01:57.660","1.020","1.020","-2.847","-2.847"
"00:01:57.670","1.020","1.020","-2.845","-2.845"
"00:01:57.680","1.020","1.020","-2.847","-2.847"
"00:01:57.690","1.019","1.019","-2.846","-2.846"
"00:01:57.700","1.020","1.020","-2.841","-2.841"
"00:01:57.710","1.017","1.017","-2.852","-2.852"
"00:01:57.720","1.017","1.017","-2.856","-2.856"
"00:01:57.730","1.019","1.019","-2.850","-2.850"
"00:01:57.740","1.016","1.016","-2.847","-2.847"
"00:01:57.750","1.018","1.018","-2.846","-2.846"
"00:01:57.760","1.016","1.016","-2.855","-2.855"
"00:01:57.770","1.013","1.013","-2.863","-2.863"
"00:01:57.780","1.016","1.016","-2.863","-2.863"
"00:01:57.790","1.012","1.012","-2.864","-2.864"
"00:01:57.800","1.014","1.014","-2.863","-2.863"
"00:01:57.810","1.014","1.014","-2.859","-2.859"
"00:01:57.820","1.014","1.014","-2.861","-2.861"
"00:01:57.830","1.013","1.013","-2.869","-2.869"
"00:01:57.840","1.012","1.012","-2.874","-2.874"
"00:01:57.850","1.012","1.012","-2.873","-2.873"
"00:01:57.860","1.010","1.010","-2.875","-2.875"
"00:01:57.870","1.011","1.011","-2.872","-2.872"
"00:01:57.880","1.012","1.012","-2.868","-2.868"
"00:01:57.890","1.011","1.011","-2.870","-2.870"
"00:01:57.900","1.009","1.009","-2.880","-2.880"
"00:01:57.910","1.011","1.011","-2.883","-2.883"
"00:01:57.920","1.008","1.008","-2.881","-2.881"
"00:01:57.930","1.008","1.008","-2.884","-2.884"
"00:01:57.940","1.008","1.008","-2.881","-2.881"
"00:01:57.950","1.007","1.007","-2.880","-2.880"
"00:01:57.960","1.007","1.007","-2.888","-2.888"
"00:01:57.970","1.006","1.006","-2.890","-2.890"
"00:01:57.980","1.005","1.005","-2.892","-2.892"
"00:01:57.990","1.006","1.006","-2.890","-2.890"
"00:01:58.000","1.004","1.004","-2.884","-2.884"
"00:01:58.010","1.007","1.007","-2.894","-2.894"
"00:01:58.020","1.004","1.004","-2.897","-2.897"
"00:01:58.030","1.002","1.002","-2.901","-2.901"
"00:01:58.040","1.003","1.003","-2.897","-2.897"
"00:01:58.050","1.003","1.003","-2.900","-2.900"
"00:01:58.060","1.003","1.003","-2.894","-2.894"
"00:01:58.070","1.003","1.003","-2.904","-2.904"
"00:01:58.080","1.002","1.002","-2.904","-2.904"
"00:01:58.090","1.001","1.001","-2.910","-2.910"
"00:01:58.100","1.000","1.000","-2.909","-2.909"
"00:01:58.110","1.000","1.000","-2.907","-2.907"
"00:01:58.120","0.999","0.999","-2.909","-2.909"
"00:01:58.130","1.000","1.000","-2.909","-2.909"
"00:01:58.140","1.001","1.001","-2.911","-2.911"
"00:01:58.150","0.998","0.998","-2.917","-2.917"
"00:01:58.160","0.996","0.996","-2.913","-2.913"
"00:01:58.170","0.999","0.999","-2.915","-2.915"
"00:01:58.180","0.997","0.997","-2.917","-2.917"
"00:01:58.190","0.997","0.997","-2.909","-2.909"
"00:01:58.200","0.999","0.999","-2.914","-2.914"
"00:01:58.210","0.993","0.993","-2.934","-2.934"
"00:01:58.220","0.994","0.994","-2.924","-2.924"
"00:01:58.230","0.996","0.996","-2.927","-2.927"
"00:01:58.240","0.994","0.994","-2.928","-2.928"
"00:01:58.250","0.995","0.995","-2.924","-2.924"
"00:01:58.260","0.995","0.995","-2.929","-2.929"
"00:01:58.270","0.994","0.994","-2.932","-2.932"
"00:01:58.280","0.994","0.994","-2.920","-2.920"
"00:01:58.290","0.991","0.991","-2.935","-2.935"
"00:01:58.300","0.992","0.992","-2.939","-2.939"
"00:01:58.310","0.992","0.992","-2.934","-2.934"
"00:01:58.320","0.991","0.991","-2.938","-2.938"
"00:01:58.330","0.992","0.992","-2.936","-2.936"
"00:01:58.340","0.989","0.989","-2.947","-2.947"
"00:01:58.350","0.989","0.989","-2.946","-2.946"
"00:01:58.360","0.987","0.987","-2.952","-2.952"
"00:01:58.370","0.989","0.989","-2.943","-2.943"
"00:01:58.380","0.989","0.989","-2.942","-2.942"
"00:01:58.390","0.988","0.988","-2.945","-2.945"
"00:01:58.400","0.986","0.986","-2.959","-2.959"
"00:01:58.410","0.987","0.987","-2.947","-2.947"
"00:01:58.420","0.985","0.985","-2.956","-2.956"
"00:01:58.430","0.985","0.985","-2.951","-2.951"
"00:01:58.440","0.986","0.986","-2.951","-2.951"
"00:01:58.450","0.986","0.986","-2.958","-2.958"
"00:01:58.460","0.984","0.984","-2.962","-2.962"
"00:01:58.470","0.982","0.982","-2.962","-2.962"
"00:01:58.480","0.983","0.983","-2.963","-2.963"
"00:01:58.490","0.983","0.983","-2.961","-2.961"
"00:01:58.500","0.984","0.984","-2.964","-2.964"
"00:01:58.510","0.983","0.983","-2.968","-2.968"
"00:01:58.520","0.981","0.981","-2.969","-2.969"
"00:01:58.530","0.980","0.980","-2.971","-2.971"
"00:01:58.540","0.979","0.979","-2.976","-2.976"
"00:01:58.550","0.981","0.981","-2.968","-2.968"
"00:01:58.560","0.978","0.978","-2.980","-2.980"
"00:01:58.570","0.979","0.979","-2.977","-2.977"
"00:01:58.580","0.982","0.982","-2.965","-2.965"
"00:01:58.590","0.976","0.976","-2.977","-2.977"
"00:01:58.600","0.974","0.974","-2.993","-2.993"
"00:01:58.610","0.976","0.976","-2.979","-2.979"
"00:01:58.620","0.979","0.979","-2.977","-2.977"
"00:01:58.630","0.977","0.977","-2.987","-2.987"
"00:01:58.640","0.975","0.975","-2.980","-2.980"
"00:01:58.650","0.974","0.974","-2.988","-2.988"
"00:01:58.660","0.975","0.975","-2.993","-2.993"
"00:01:58.670","0.973","0.973","-2.993","-2.993"
"00:01:58.680","0.973","0.973","-2.991","-2.991"
"00:01:58.690","0.973","0.973","-2.994","-2.994"
"00:01:58.700","0.973","0.973","-2.992","-2.992"
"00:01:58.710","1.411","1.411","-2.087","-2.087"
"00:01:58.720","2.437","2.437","0.000","0.000"
"00:01:58.730","2.440","2.440","-0.002","-0.002"
"00:01:58.740","2.439","2.439","0.004","0.004"
"00:01:58.750","2.439","2.439","0.000","0.000"
"00:01:58.760","2.439","2.439","0.000","0.000"
"00:01:58.770","2.440","2.440","-0.003","-0.003"
"00:01:58.780","2.440","2.440","-0.008","-0.008"
"00:01:58.790","2.440","2.440","-0.009","-0.009"
"00:01:58.800","2.440","2.440","-0.011","-0.011"
"00:01:58.810","2.441","2.441","-0.011","-0.011"
"00:01:58.820","2.440","2.440","-0.013","-0.013"
"00:01:58.830","2.441","2.441","-0.012","-0.012"
"00:01:58.840","2.439","2.439","-0.013","-0.013"
"00:01:58.850","2.440","2.440","-0.017","-0.017"
"00:01:58.860","2.440","2.440","-0.018","-0.018"
"00:01:58.870","2.441","2.441","-0.021","-0.021"
"00:01:58.880","2.440","2.440","-0.016","-0.016"
"00:01:58.890","2.440","2.440","-0.022","-0.022"
"00:01:58.900","2.440","2.440","-0.022","-0.022"
"00:01:58.910","2.441","2.441","-0.022","-0.022"
"00:01:58.920","2.442","2.442","-0.028","-0.028"
"00:01:58.930","2.443","2.443","-0.033","-0.033"
"00:01:58.940","2.441","2.441","-0.026","-0.026"
"00:01:58.950","2.442","2.442","-0.027","-0.027"
"00:01:58.960","2.441","2.441","-0.028","-0.028"
"00:01:58.970","2.441","2.441","-0.031","-0.031"
"00:01:58.980","2.440","2.440","-0.037","-0.037"
"00:01:58.990","2.441","2.441","-0.038","-0.038"
"00:01:59.000","2.440","2.440","-0.037","-0.037"
"00:01:59.010","2.441","2.441","-0.035","-0.035"
"00:01:59.020","2.441","2.441","-0.037","-0.037"
"00:01:59.030","2.440","2.440","-0.043","-0.043"
"00:01:59.040","2.440","2.440","-0.043","-0.043"
"00:01:59.050","2.439","2.439","-0.046","-0.046"
"00:01:59.060","2.440","2.440","-0.045","-0.045"
"00:01:59.070","2.441","2.441","-0.051","-0.051"
"00:01:59.080","2.441","2.441","-0.046","-0.046"
"00:01:59.090","2.441","2.441","-0.046","-0.046"
"00:01:59.100","2.441","2.441","-0.056","-0.056"
"00:01:59.110","2.440","2.440","-0.057","-0.057"
"00:01:59.120","2.440","2.440","-0.051","-0.051"
"00:01:59.130","2.441","2.441","-0.056","-0.056"
"00:01:59.140","2.441","2.441","-0.058","-0.058"
"00:01:59.150","2.440","2.440","-0.061","-0.061"
"00:01:59.160","2.440","2.440","-0.062","-0.062"
"00:01:59.170","2.439","2.439","-0.063","-0.063"
"00:01:59.180","2.442","2.442","-0.069","-0.069"
"00:01:59.190","2.437","2.437","-0.067","-0.067"
"00:01:59.200","2.440","2.440","-0.062","-0.062"
"00:01:59.210","2.440","2.440","-0.062","-0.062"
"00:01:59.220","2.442","2.442","-0.063","-0.063"
"00:01:59.230","2.440","2.440","-0.070","-0.070"
"00:01:59.240","2.440","2.440","-0.075","-0.075"
"00:01:59.250","2.440","2.440","-0.072","-0.072"
"00:01:59.260","2.440","2.440","-0.069","-0.069"
"00:01:59.270","2.440","2.440","-0.071","-0.071"
"00:01:59.280","2.441","2.441","-0.075","-0.075"
"00:01:59.290","2.442","2.442","-0.081","-0.081"
"00:01:59.300","2.439","2.439","-0.080","-0.080"
"00:01:59.310","2.440","2.440","-0.081","-0.081"
"00:01:59.320","2.440","2.440","-0.083","-0.083"
"00:01:59.330","2.440","2.440","-0.083","-0.083"
"00:01:59.340","2.439","2.439","-0.092","-0.092"
"00:01:59.350","2.439","2.439","-0.094","-0.094"
"00:01:59.360","2.440","2.440","-0.092","-0.092"
"00:01:59.370","2.440","2.440","-0.091","-0.091"
"00:01:59.380","2.441","2.441","-0.096","-0.096"
"00:01:59.390","2.440","2.440","-0.094","-0.094"
"00:01:59.400","2.440","2.440","-0.097","-0.097"
"00:01:59.410","2.439","2.439","-0.113","-0.113"
"00:01:59.420","2.434","2.434","-0.094","-0.094"
"00:01:59.430","2.441","2.441","-0.094","-0.094"
"00:01:59.440","2.439","2.439","-0.098","-0.098"
"00:01:59.450","2.437","2.437","-0.103","-0.103"
"00:01:59.460","2.439","2.439","-0.103","-0.103"
"00:01:59.470","2.440","2.440","-0.106","-0.106"
"00:01:59.480","2.438","2.438","-0.112","-0.112"
"00:01:59.490","2.438","2.438","-0.109","-0.109"
"00:01:59.500","2.438","2.438","-0.112","-0.112"
"00:01:59.510","2.437","2.437","-0.110","-0.110"
"00:01:59.520","2.439","2.439","-0.111","-0.111"
"00:01:59.530","2.439","2.439","-0.109","-0.109"
"00:01:59.540","2.439","2.439","-0.119","-0.119"
"00:01:59.550","2.439","2.439","-0.117","-0.117"
"00:01:59.560","2.439","2.439","-0.118","-0.118"
"00:01:59.570","2.440","2.440","-0.122","-0.122"
"00:01:59.580","2.437","2.437","-0.120","-0.120"
"00:01:59.590","2.440","2.440","-0.121","-0.121"
"00:01:59.600","2.438","2.438","-0.129","-0.129"
"00:01:59.610","2.438","2.438","-0.128","-0.128"
"00:01:59.620","2.436","2.436","-0.130","-0.130"
"00:01:59.630","2.437","2.437","-0.127","-0.127"
"00:01:59.640","2.439","2.439","-0.127","-0.127"
"00:01:59.650","2.439","2.439","-0.128","-0.128"
"00:01:59.660","2.438","2.438","-0.135","-0.135"
"00:01:59.670","2.440","2.440","-0.135","-0.135"
"00:01:59.680","2.439","2.439","-0.143","-0.143"
"00:01:59.690","2.439","2.439","-0.139","-0.139"
"00:01:59.700","2.437","2.437","-0.136","-0.136"
"00:01:59.710","2.438","2.438","-0.144","-0.144"
"00:01:59.720","2.437","2.437","-0.142","-0.142"
"00:01:59.730","2.437","2.437","-0.146","-0.146"
"00:01:59.740","2.440","2.440","-0.142","-0.142"
"00:01:59.750","2.437","2.437","-0.145","-0.145"
"00:01:59.760","2.437","2.437","-0.149","-0.149"
"00:01:59.770","2.437","2.437","-0.143","-0.143"
"00:01:59.780","2.438","2.438","-0.143","-0.143"
"00:01:59.790","2.437","2.437","-0.152","-0.152"
"00:01:59.800","2.438","2.438","-0.156","-0.156"
"00:01:59.810","2.437","2.437","-0.159","-0.159"
"00:01:59.820","2.436","2.436","-0.154","-0.154"
"00:01:59.830","2.436","2.436","-0.159","-0.159"
"00:01:59.840","2.437","2.437","-0.158","-0.158"
"00:01:59.850","2.436","2.436","-0.161","-0.161"
"00:01:59.860","2.439","2.439","-0.161","-0.161"
"00:01:59.870","2.437","2.437","-0.162","-0.162"
"00:01:59.880","2.437","2.437","-0.165","-0.165"
"00:01:59.890","2.436","2.436","-0.166","-0.166"
"00:01:59.900","2.435","2.435","-0.163","-0.163"
"00:01:59.910","2.436","2.436","-0.170","-0.170"
"00:01:59.920","2.436","2.436","-0.171","-0.171"
"00:01:59.930","2.436","2.436","-0.176","-0.176"
"00:01:59.940","2.436","2.436","-0.170","-0.170"
"00:01:59.950","2.435","2.435","-0.176","-0.176"
"00:01:59.960","2.437","2.437","-0.176","-0.176"
"00:01:59.970","2.435","2.435","-0.183","-0.183"
"00:01:59.980","2.436","2.436","-0.183","-0.183"
"00:01:59.990","2.436","2.436","-0.192","-0.192"
"00:02:00.000","2.436","2.436","-0.183","-0.183"
"00:02:00.010","2.434","2.434","-0.191","-0.191"
"00:02:00.020","2.437","2.437","-0.180","-0.180"
"00:02:00.030","2.437","2.437","-0.172","-0.172"
"00:02:00.040","2.434","2.434","-0.190","-0.190"
"00:02:00.050","2.436","2.436","-0.193","-0.193"
"00:02:00.060","2.437","2.437","-0.189","-0.189"
"00:02:00.070","2.437","2.437","-0.192","-0.192"
"00:02:00.080","2.434","2.434","-0.193","-0.193"
"00:02:00.090","2.437","2.437","-0.188","-0.188"
"00:02:00.100","2.437","2.437","-0.196","-0.196"
"00:02:00.110","2.434","2.434","-0.207","-0.207"
"00:02:00.120","2.436","2.436","-0.201","-0.201"
"00:02:00.130","2.436","2.436","-0.203","-0.203"
"00:02:00.140","2.436","2.436","-0.198","-0.198"
"00:02:00.150","2.437","2.437","-0.200","-0.200"
"00:02:00.160","2.435","2.435","-0.203","-0.203"
"00:02:00.170","2.435","2.435","-0.210","-0.210"
"00:02:00.180","2.436","2.436","-0.212","-0.212"
"00:02:00.190","2.435","2.435","-0.213","-0.213"
"00:02:00.200","2.434","2.434","-0.212","-0.212"
"00:02:00.210","2.434","2.434","-0.212","-0.212"
"00:02:00.220","2.435","2.435","-0.209","-0.209"
"00:02:00.230","2.434","2.434","-0.226","-0.226"
"00:02:00.240","2.433","2.433","-0.224","-0.224"
"00:02:00.250","2.435","2.435","-0.222","-0.222"
"00:02:00.260","2.435","2.435","-0.219","-0.219"
"00:02:00.270","2.433","2.433","-0.223","-0.223"
"00:02:00.280","2.434","2.434","-0.220","-0.220"
"00:02:00.290","2.434","2.434","-0.219","-0.219"
"00:02:00.300","2.434","2.434","-0.230","-0.230"
"00:02:00.310","2.431","2.431","-0.225","-0.225"
"00:02:00.320","2.434","2.434","-0.230","-0.230"
"00:02:00.330","2.435","2.435","-0.228","-0.228"
"00:02:00.340","2.435","2.435","-0.227","-0.227"
"00:02:00.350","2.433","2.433","-0.228","-0.228"
"00:02:00.360","2.434","2.434","-0.241","-0.241"
"00:02:00.370","2.433","2.433","-0.242","-0.242"
"00:02:00.380","2.435","2.435","-0.239","-0.239"
"00:02:00.390","2.434","2.434","-0.237","-0.237"
"00:02:00.400","2.434","2.434","-0.240","-0.240"
"00:02:00.410","2.435","2.435","-0.242","-0.242"
"00:02:00.420","2.432","2.432","-0.240","-0.240"
"00:02:00.430","2.432","2.432","-0.245","-0.245"
"00:02:00.440","2.432","2.432","-0.251","-0.251"
"00:02:00.450","2.433","2.433","-0.252","-0.252"
"00:02:00.460","2.432","2.432","-0.248","-0.248"
"00:02:00.470","2.434","2.434","-0.245","-0.245"
"00:02:00.480","2.432","2.432","-0.254","-0.254"
"00:02:00.490","2.432","2.432","-0.257","-0.257"
"00:02:00.500","2.432","2.432","-0.254","-0.254"
"00:02:00.510","2.431","2.431","-0.255","-0.255"
"00:02:00.520","2.432","2.432","-0.256","-0.256"
"00:02:00.530","2.431","2.431","-0.256","-0.256"
"00:02:00.540","2.432","2.432","-0.259","-0.259"
"00:02:00.550","2.433","2.433","-0.266","-0.266"
"00:02:00.560","2.432","2.432","-0.269","-0.269"
"00:02:00.570","2.430","2.430","-0.267","-0.267"
"00:02:00.580","2.432","2.432","-0.266","-0.266"
"00:02:00.590","2.431","2.431","-0.265","-0.265"
"00:02:00.600","2.431","2.431","-0.267","-0.267"
"00:02:00.610","2.430","2.430","-0.271","-0.271"
"00:02:00.620","2.432","2.432","-0.274","-0.274"
"00:02:00.630","2.430","2.430","-0.279","-0.279"
"00:02:00.640","2.431","2.431","-0.277","-0.277"
"00:02:00.650","2.430","2.430","-0.276","-0.276"
"00:02:00.660","2.430","2.430","-0.274","-0.274"
"00:02:00.670","2.429","2.429","-0.280","-0.280"
"00:02:00.680","2.431","2.431","-0.286","-0.286"
"00:02:00.690","2.429","2.429","-0.283","-0.283"
"00:02:00.700","2.428","2.428","-0.285","-0.285"
"00:02:00.710","2.432","2.432","-0.281","-0.281"
"00:02:00.720","2.432","2.432","-0.289","-0.289"
"00:02:00.730","2.430","2.430","-0.291","-0.291"
"00:02:00.740","2.428","2.428","-0.297","-0.297"
"00:02:00.750","2.429","2.429","-0.293","-0.293"
"00:02:00.760","2.428","2.428","-0.292","-0.292"
"00:02:00.770","2.429","2.429","-0.292","-0.292"
"00:02:00.780","2.430","2.430","-0.293","-0.293"
"00:02:00.790","2.429","2.429","-0.294","-0.294"
"00:02:00.800","2.428","2.428","-0.301","-0.301"
"00:02:00.810","2.429","2.429","-0.297","-0.297"
"00:02:00.820","2.429","2.429","-0.301","-0.301"
"00:02:00.830","2.429","2.429","-0.298","-0.298"
"00:02:00.840","2.428","2.428","-0.301","-0.301"
"00:02:00.850","2.428","2.428","-0.305","-0.305"
"00:02:00.860","2.428","2.428","-0.310","-0.310"
"00:02:00.870","2.428","2.428","-0.312","-0.312"
"00:02:00.880","2.426","2.426","-0.311","-0.311"
"00:02:00.890","2.428","2.428","-0.314","-0.314"
"00:02:00.900","2.428","2.428","-0.314","-0.314"
"00:02:00.910","2.427","2.427","-0.314","-0.314"
"00:02:00.920","2.427","2.427","-0.319","-0.319"
"00:02:00.930","2.427","2.427","-0.317","-0.317"
"00:02:00.940","2.427","2.427","-0.324","-0.324"
"00:02:00.950","2.428","2.428","-0.323","-0.323"
"00:02:00.960","2.426","2.426","-0.322","-0.322"
"00:02:00.970","2.427","2.427","-0.315","-0.315"
"00:02:00.980","2.426","2.426","-0.321","-0.321"
"00:02:00.990","2.426","2.426","-0.331","-0.331"
"00:02:01.000","2.426","2.426","-0.340","-0.340"
"00:02:01.010","2.425","2.425","-0.329","-0.329"
"00:02:01.020","2.426","2.426","-0.332","-0.332"
"00:02:01.030","2.426","2.426","-0.331","-0.331"
"00:02:01.040","2.427","2.427","-0.326","-0.326"
"00:02:01.050","2.425","2.425","-0.333","-0.333"
"00:02:01.060","2.426","2.426","-0.344","-0.344"
"00:02:01.070","2.426","2.426","-0.340","-0.340"
"00:02:01.080","2.428","2.428","-0.337","-0.337"
"00:02:01.090","2.425","2.425","-0.343","-0.343"
"00:02:01.100","2.426","2.426","-0.339","-0.339"
"00:02:01.110","2.424","2.424","-0.349","-0.349"
"00:02:01.120","2.426","2.426","-0.345","-0.345"
"00:02:01.130","2.424","2.424","-0.353","-0.353"
"00:02:01.140","2.424","2.424","-0.345","-0.345"
"00:02:01.150","2.423","2.423","-0.350","-0.350"
"00:02:01.160","2.424","2.424","-0.350","-0.350"
"00:02:01.170","2.422","2.422","-0.347","-0.347"
"00:02:01.180","2.422","2.422","-0.364","-0.364"
"00:02:01.190","2.422","2.422","-0.357","-0.357"
"00:02:01.200","2.426","2.426","-0.361","-0.361"
"00:02:01.210","2.424","2.424","-0.364","-0.364"
"00:02:01.220","2.422","2.422","-0.360","-0.360"
"00:02:01.230","2.424","2.424","-0.359","-0.359"
"00:02:01.240","2.424","2.424","-0.363","-0.363"
"00:02:01.250","2.423","2.423","-0.371","-0.371"
"00:02:01.260","2.423","2.423","-0.367","-0.367"
"00:02:01.270","2.423","2.423","-0.365","-0.365"
"00:02:01.280","2.422","2.422","-0.365","-0.365"
"00:02:01.290","2.422","2.422","-0.371","-0.371"
"00:02:01.300","2.422","2.422","-0.372","-0.372"
"00:02:01.310","2.422","2.422","-0.378","-0.378"
"00:02:01.320","2.423","2.423","-0.374","-0.374"
"00:02:01.330","2.423","2.423","-0.371","-0.371"
"00:02:01.340","2.421","2.421","-0.381","-0.381"
"00:02:01.350","2.421","2.421","-0.375","-0.375"
"00:02:01.360","2.422","2.422","-0.377","-0.377"
"00:02:01.370","2.419","2.419","-0.389","-0.389"
"00:02:01.380","2.419","2.419","-0.385","-0.385"
"00:02:01.390","2.421","2.421","-0.384","-0.384"
"00:02:01.400","2.420","2.420","-0.388","-0.388"
"00:02:01.410","2.421","2.421","-0.386","-0.386"
"00:02:01.420","2.420","2.420","-0.382","-0.382"
"00:02:01.430","2.423","2.423","-0.384","-0.384"
"00:02:01.440","2.420","2.420","-0.390","-0.390"
"00:02:01.450","2.418","2.418","-0.396","-0.396"
"00:02:01.460","2.421","2.421","-0.390","-0.390"
"00:02:01.470","2.419","2.419","-0.396","-0.396"
"00:02:01.480","2.420","2.420","-0.397","-0.397"
"00:02:01.490","2.418","2.418","-0.398","-0.398"
"00:02:01.500","2.418","2.418","-0.410","-0.410"
"00:02:01.510","2.419","2.419","-0.405","-0.405"
"00:02:01.520","2.420","2.420","-0.410","-0.410"
"00:02:01.530","2.419","2.419","-0.403","-0.403"
"00:02:01.540","2.419","2.419","-0.402","-0.402"
"00:02:01.550","2.418","2.418","-0.412","-0.412"
"00:02:01.560","2.417","2.417","-0.412","-0.412"
"00:02:01.570","2.418","2.418","-0.414","-0.414"
"00:02:01.580","2.418","2.418","-0.412","-0.412"
"00:02:01.590","2.419","2.419","-0.412","-0.412"
"00:02:01.600","2.418","2.418","-0.413","-0.413"
"00:02:01.610","2.418","2.418","-0.408","-0.408"
"00:02:01.620","2.417","2.417","-0.424","-0.424"
"00:02:01.630","2.418","2.418","-0.423","-0.423"
"00:02:01.640","2.419","2.419","-0.418","-0.418"
"00:02:01.650","2.416","2.416","-0.420","-0.420"
"00:02:01.660","2.417","2.417","-0.422","-0.422"
"00:02:01.670","2.415","2.415","-0.418","-0.418"
"00:02:01.680","2.416","2.416","-0.428","-0.428"
"00:02:01.690","2.416","2.416","-0.427","-0.427"
"00:02:01.700","2.415","2.415","-0.431","-0.431"
"00:02:01.710","2.416","2.416","-0.430","-0.430"
"00:02:01.720","2.417","2.417","-0.429","-0.429"
"00:02:01.730","2.416","2.416","-0.434","-0.434"
"00:02:01.740","2.416","2.416","-0.434","-0.434"
"00:02:01.750","2.414","2.414","-0.442","-0.442"
"00:02:01.760","2.413","2.413","-0.442","-0.442"
"00:02:01.770","2.413","2.413","-0.441","-0.441"
"00:02:01.780","2.415","2.415","-0.442","-0.442"
"00:02:01.790","2.414","2.414","-0.441","-0.441"
"00:02:01.800","2.415","2.415","-0.446","-0.446"
"00:02:01.810","2.413","2.413","-0.447","-0.447"
"00:02:01.820","2.413","2.413","-0.445","-0.445"
"00:02:01.830","2.414","2.414","-0.444","-0.444"
"00:02:01.840","2.414","2.414","-0.449","-0.449"
"00:02:01.850","2.414","2.414","-0.451","-0.451"
"00:02:01.860","2.413","2.413","-0.455","-0.455"
"00:02:01.870","2.414","2.414","-0.449","-0.449"
"00:02:01.880","2.411","2.411","-0.461","-0.461"
"00:02:01.890","2.412","2.412","-0.461","-0.461"
"00:02:01.900","2.413","2.413","-0.458","-0.458"
"00:02:01.910","2.413","2.413","-0.459","-0.459"
"00:02:01.920","2.412","2.412","-0.456","-0.456"
"00:02:01.930","2.412","2.412","-0.464","-0.464"
"00:02:01.940","2.411","2.411","-0.468","-0.468"
"00:02:01.950","2.412","2.412","-0.471","-0.471"
"00:02:01.960","2.410","2.410","-0.469","-0.469"
"00:02:01.970","2.412","2.412","-0.469","-0.469"
"00:02:01.980","2.412","2.412","-0.460","-0.460"
"00:02:01.990","2.410","2.410","-0.473","-0.473"
"00:02:02.000","2.411","2.411","-0.478","-0.478"
"00:02:02.010","2.409","2.409","-0.475","-0.475"
"00:02:02.020","2.408","2.408","-0.478","-0.478"
"00:02:02.030","2.408","2.408","-0.479","-0.479"
"00:02:02.040","2.411","2.411","-0.475","-0.475"
"00:02:02.050","2.407","2.407","-0.477","-0.477"
